# time, x_vel, y_vel, z_vel, x_pos_tr, y_pos_tr, z_pos_tr, throttle, steering angle
1.110542519390583038e+01, 2.733504772186279297e+00, 1.034848117828369141e+01, 1.638139365240931511e-04, -3.933941650390625000e+01, 5.135830203071236610e+00, -2.875061880331486464e-03, 1.000000000000000000e+00, -1.651443267924648239e+00
1.115542519465088844e+01, 2.532860755920410156e+00, 1.048952770233154297e+01, 2.123097219737246633e-04, -3.921896934509277344e+01, 5.660011092200875282e+00, -2.874871192034333944e-03, 1.000000000000000000e+00, -1.391663667872148835e+01
1.120542519539594650e+01, 2.858651638031005859e+00, 1.057551288604736328e+01, 1.510749716544523835e-04, -3.908564567565917969e+01, 6.188456336036324501e+00, -3.075523942243307829e-03, 7.800649404525756836e-01, -4.395450589812026010e+01
1.125542519614100456e+01, 3.427423715591430664e+00, 1.054456043243408203e+01, 6.104405474616214633e-05, -3.893079566955566406e+01, 6.718834677711129189e+00, -3.358154965098947287e-03, 2.908543348312377930e-01, -1.928042916919912386e+01
1.130542519688606262e+01, 4.172892570495605469e+00, 1.031558036804199219e+01, -5.057445741840638220e-05, -3.874691772460937500e+01, 7.242913046851754189e+00, -3.540192206855863333e-03, 1.341435611248016357e-01, -3.653047163494920824e+01
1.135542519763112068e+01, 4.872986316680908203e+00, 1.004567337036132812e+01, -1.608770980965346098e-04, -3.853390884399414062e+01, 7.756041327491402626e+00, -3.597908595111221075e-03, 0.000000000000000000e+00, -3.615089074644487255e+00
1.140542519837617874e+01, 5.578632831573486328e+00, 9.566972732543945312e+00, -2.320474886801093817e-04, -3.829270362854003906e+01, 8.253113547340035439e+00, -3.493919910397380590e-03, 3.000610470771789551e-01, 7.286480020055137174e+00
1.145542519912123680e+01, 5.853869915008544922e+00, 9.355681419372558594e+00, -2.372536982875317335e-04, -3.803053283691406250e+01, 8.734701910987496376e+00, -3.320847114082425833e-03, 4.267116189002990723e-01, 1.522900594190787160e+01
1.150542519986629486e+01, 5.381548881530761719e+00, 9.489034652709960938e+00, 5.711557241738773882e-05, -3.777486991882324219e+01, 9.217700758948922157e+00, -3.171959368046373129e-03, 8.740038871765136719e-01, -2.746743558489242787e+01
1.155542520061135292e+01, 4.754937171936035156e+00, 9.609640121459960938e+00, 2.779878559522330761e-04, -3.753747940063476562e+01, 9.701920310035347939e+00, -2.904015535023063421e-03, 1.000000000000000000e+00, -1.205555560919958680e+01
1.160542520135641098e+01, 4.860311508178710938e+00, 9.493337631225585938e+00, 2.424217527732253075e-04, -3.730302238464355469e+01, 1.018155840970575809e+01, -2.691842091735452414e-03, 1.000000000000000000e+00, -2.269414803398399272e+01
1.165542520210146904e+01, 5.419022560119628906e+00, 9.153965950012207031e+00, 9.863162995316088200e-05, -3.704603004455566406e+01, 1.064756945706903934e+01, -2.623520733322948217e-03, 1.000000000000000000e+00, -2.044948951045535068e+01
1.170542520284652710e+01, 6.077172279357910156e+00, 8.686161994934082031e+00, -4.037184044136665761e-05, -3.676320075988769531e+01, 1.109580401517450809e+01, -2.600327308755367994e-03, 1.000000000000000000e+00, -2.793973439396586400e+01
1.175542520359158516e+01, 6.707579135894775391e+00, 8.232340812683105469e+00, -1.635088119655847549e-04, -3.645501708984375000e+01, 1.152480486966669559e+01, -2.602616266813129187e-03, 1.000000000000000000e+00, -1.208990009979913793e+00
1.180542520433664322e+01, 7.345180034637451172e+00, 7.661324977874755859e+00, -2.413347247056663036e-04, -3.612151527404785156e+01, 1.193323210813105106e+01, -2.609291987027972937e-03, 1.000000000000000000e+00, 1.093271836690553300e+01
1.185542520508170128e+01, 7.710598468780517578e+00, 7.605334281921386719e+00, -2.377113851252943277e-04, -3.576552009582519531e+01, 1.233003882504999638e+01, -2.790337370242923498e-03, 1.000000000000000000e+00, -2.221628595149098828e+00
1.190542520582675934e+01, 7.459620952606201172e+00, 8.088131904602050781e+00, 7.130388257792219520e-05, -3.540653133392333984e+01, 1.274200324155390263e+01, -3.186035843100398779e-03, 4.606835842132568359e-01, 9.069346691134569483e+00
1.195542520657181740e+01, 7.651527404785156250e+00, 8.280117034912109375e+00, 2.419068478047847748e-04, -3.504011058807373047e+01, 1.316443232633173466e+01, -3.613548760768026114e-03, 0.000000000000000000e+00, 9.232413786969786429e-01
1.200542520731687546e+01, 7.440981864929199219e+00, 8.704790115356445312e+00, 2.338019694434478879e-04, -3.466952610015869141e+01, 1.359807089902460575e+01, -4.007835814263671637e-03, 0.000000000000000000e+00, -9.307654230611774437e+00
1.205542520806193352e+01, 7.621048927307128906e+00, 8.758252143859863281e+00, 1.775254786480218172e-04, -3.429268169403076172e+01, 1.403790740109980106e+01, -4.321517830248922110e-03, 0.000000000000000000e+00, -4.590640282969798136e+01
1.210542520880699158e+01, 8.011567115783691406e+00, 8.284580230712890625e+00, 6.937777652638033032e-05, -3.390106296539306641e+01, 1.446265105344355106e+01, -4.353751835878938437e-03, 0.000000000000000000e+00, -1.843713976659591935e+01
1.215542520955204964e+01, 8.422867774963378906e+00, 7.639651298522949219e+00, -4.159233867540024221e-05, -3.349387741088867188e+01, 1.486260966397821903e+01, -4.124755912926048040e-03, 0.000000000000000000e+00, -1.066137957602165898e+01
1.220542521029710770e+01, 8.778121948242187500e+00, 6.986712932586669922e+00, -1.477186015108600259e-04, -3.307332324981689453e+01, 1.523464659787714481e+01, -3.738899657037109137e-03, 0.000000000000000000e+00, -2.686709021756655602e+01
1.225542521104216576e+01, 8.933353424072265625e+00, 6.742088317871093750e+00, -1.522382663097232580e-04, -3.264400959014892578e+01, 1.559088400937616825e+01, -3.441696928348392248e-03, 0.000000000000000000e+00, 1.616960699455233907e+00
1.230542521178722382e+01, 9.216585159301757812e+00, 6.183214664459228516e+00, -1.115994382416829467e-04, -3.220411872863769531e+01, 1.592854003049433231e+01, -3.175888617988675833e-03, 7.489104568958282471e-02, 6.839876472520586503e+00
1.235542521253228188e+01, 9.198845863342285156e+00, 6.172806739807128906e+00, -8.087718015303835273e-05, -3.175699710845947266e+01, 1.625249461270868778e+01, -2.999955031555145979e-03, 1.502649039030075073e-01, 9.347740883051528726e+00
1.240542521327733994e+01, 8.793807983398437500e+00, 6.583162307739257812e+00, 1.387364900438115001e-04, -3.131993865966796875e+01, 1.658722857572138309e+01, -2.885361609514802694e-03, 4.858766794204711914e-01, -3.318780120096971586e+01
1.245542521402239799e+01, 8.434685707092285156e+00, 6.906135559082031250e+00, 2.012108016060665250e-04, -3.089515686035156250e+01, 1.693078211881220341e+01, -2.752495638560503721e-03, 7.872207760810852051e-01, -2.128491616719998092e+01
1.250542521476745605e+01, 8.647135734558105469e+00, 6.562829017639160156e+00, 1.289534120587632060e-04, -3.046735858917236328e+01, 1.726640299893915653e+01, -2.698098018299788237e-03, 9.515084624290466309e-01, -2.753318307719246150e+01
1.255542521551251411e+01, 8.954300880432128906e+00, 5.915680885314941406e+00, 2.986410072480794042e-05, -3.002700519561767578e+01, 1.757676486112177372e+01, -2.622872299980372190e-03, 1.000000000000000000e+00, -5.072882576219490147e+01
1.260542521625757217e+01, 9.124088287353515625e+00, 5.091596126556396484e+00, -8.141114085447043180e-05, -2.958086872100830078e+01, 1.785532549954950809e+01, -2.353974326979368925e-03, 1.000000000000000000e+00, -1.450198462498678964e+01
1.265542521700263023e+01, 9.280804634094238281e+00, 4.169819355010986328e+00, -1.982358371606096625e-04, -2.913151741027832031e+01, 1.809733180142939091e+01, -1.946145377587527037e-03, 1.000000000000000000e+00, -2.221296634566783723e+00
1.270542521774768829e+01, 9.474874496459960938e+00, 3.652214288711547852e+00, -2.623692853376269341e-04, -2.867604732513427734e+01, 1.831039027310907841e+01, -1.699906715657562017e-03, 1.000000000000000000e+00, 8.333905101469611054e+00
1.275542521849274635e+01, 9.465606689453125000e+00, 3.950376510620117188e+00, -6.897730054333806038e-05, -2.821430397033691406e+01, 1.852434519864618778e+01, -1.853638968896120787e-03, 1.000000000000000000e+00, -2.108947822072377676e+01
1.280542521923780441e+01, 9.228827476501464844e+00, 4.524866580963134766e+00, 1.928008132381364703e-04, -2.775573635101318359e+01, 1.875529078580439091e+01, -2.116318966727703810e-03, 1.000000000000000000e+00, -1.074255736806776440e+01
1.285542521998286247e+01, 9.463824272155761719e+00, 4.346578121185302734e+00, 2.128055639332160354e-04, -2.729123163223266602e+01, 1.898656443692743778e+01, -2.450028376188129187e-03, 1.000000000000000000e+00, -1.924735723762682937e+01
1.290542522072792053e+01, 9.790786743164062500e+00, 3.810941934585571289e+00, 8.974486991064622998e-05, -2.681101989746093750e+01, 1.919500140286982059e+01, -2.785836055409163237e-03, 1.000000000000000000e+00, -4.995699993670268668e+01
1.295542522147297859e+01, 1.007317447662353516e+01, 3.130352020263671875e+00, -2.915850018325727433e-05, -2.631788253784179688e+01, 1.937805346585810184e+01, -3.037034010048955679e-03, 1.000000000000000000e+00, -1.076689036559878332e+01
1.300542522221803665e+01, 1.025440692901611328e+01, 2.266979217529296875e+00, -1.549271692056208849e-04, -2.581633329391479492e+01, 1.952811602689325809e+01, -3.100052650552242994e-03, 1.000000000000000000e+00, 2.359433797075229933e-01
1.305542522296309471e+01, 1.049691963195800781e+01, 1.943617701530456543e+00, -2.168294013245031238e-04, -2.530504703521728516e+01, 1.965378359891474247e+01, -3.215142001863569021e-03, 1.000000000000000000e+00, 8.414905569716836453e+00
1.310542522370815277e+01, 1.059257888793945312e+01, 2.390215635299682617e+00, 2.006196336878929287e-05, -2.478333044052124023e+01, 1.978803805448114872e+01, -3.530426358338445425e-03, 9.881940484046936035e-01, 1.335021856952721464e+00
1.315542522445321083e+01, 1.060257148742675781e+01, 2.923040390014648438e+00, 2.073133073281496763e-04, -2.425609207153320312e+01, 1.993739298917353153e+01, -3.818321449216455221e-03, 4.837759137153625488e-01, -1.291764133448407392e+01
1.320542522519826889e+01, 1.084222412109375000e+01, 2.969649314880371094e+00, 1.936780463438481092e-04, -2.371918487548828125e+01, 2.009052828885614872e+01, -4.124412720557302237e-03, 0.000000000000000000e+00, -3.511197720737663985e+01
1.325542522594332695e+01, 1.112448120117187500e+01, 2.404607534408569336e+00, 9.468407370150089264e-05, -2.316828918457031250e+01, 2.022608546353876591e+01, -4.392700211610645056e-03, 0.000000000000000000e+00, -3.579635945223526505e+01
1.330542522668838501e+01, 1.125462150573730469e+01, 1.617655277252197266e+00, -3.108460077783092856e-05, -2.260948896408081055e+01, 2.033171061612665653e+01, -4.445762780960649252e-03, 0.000000000000000000e+00, -1.809655916149290533e+01
1.335542522743344307e+01, 1.114731311798095703e+01, 7.149444222450256348e-01, -1.613920176168903708e-04, -2.205354690551757812e+01, 2.040231112577021122e+01, -4.173812863882631063e-03, 0.000000000000000000e+00, -2.759508994462498777e+01
1.340542522817850113e+01, 1.098509216308593750e+01, 1.001994684338569641e-01, -2.338782505830749869e-04, -2.150601911544799805e+01, 2.044279460050165653e+01, -3.717003331985324621e-03, 5.066975951194763184e-01, 9.708657268257425699e-01
1.345542522892355919e+01, 1.065084457397460938e+01, -6.339908242225646973e-01, -2.156089030904695392e-04, -2.097104585170745850e+01, 2.045463923551142216e+01, -3.114319581072777510e-03, 1.000000000000000000e+00, 8.810788773825265707e+00
1.350542522966861725e+01, 1.036459159851074219e+01, -8.653831481933593750e-01, -1.782692415872588754e-04, -2.045110118389129639e+01, 2.044365862943232059e+01, -2.489624952431768179e-03, 1.000000000000000000e+00, -3.774996286460691408e+01
1.355542523041367531e+01, 1.012631797790527344e+01, -3.653350472450256348e-01, 1.004623773042112589e-04, -1.994132632017135620e+01, 2.043991450406610966e+01, -2.006875292863696814e-03, 1.000000000000000000e+00, -7.391561320960562398e-01
1.360542523115873337e+01, 9.930500030517578125e+00, -5.355719327926635742e-01, 2.194611006416380405e-04, -1.944166305544786155e+01, 2.043415812589228153e+01, -1.624528260435909033e-03, 1.000000000000000000e+00, -8.270384065926691619e+00
1.365542523190379143e+01, 9.866404533386230469e+00, -5.091257095336914062e-01, 1.599426759639754891e-04, -1.894742795825004578e+01, 2.041930369473993778e+01, -1.472588803153485060e-03, 1.000000000000000000e+00, -1.254836243715408273e+01
1.370542523264884949e+01, 9.839047431945800781e+00, -9.438725709915161133e-01, 1.012061256915330887e-04, -1.845440822839736938e+01, 2.038931826688349247e+01, -1.551705820020288229e-03, 1.000000000000000000e+00, -1.341717394982197220e+01
1.375542523339390755e+01, 9.778146743774414062e+00, -1.543407082557678223e+00, 4.824787993129575625e-06, -1.796363222599029541e+01, 2.033408335782587528e+01, -1.738168008159846067e-03, 1.000000000000000000e+00, -7.920161740029868724e+00
1.380542523413896561e+01, 9.752604484558105469e+00, -2.062726020812988281e+00, -6.102498446125537157e-05, -1.747402107715606689e+01, 2.025595454312860966e+01, -2.000199572648853064e-03, 1.000000000000000000e+00, -1.455797487525344991e+00
1.385542523488402367e+01, 9.892820358276367188e+00, -2.194539785385131836e+00, -2.580212640168610960e-05, -1.697917222976684570e+01, 2.016669253446161747e+01, -2.394905954133719206e-03, 1.000000000000000000e+00, -2.694844011800569206e+01
1.390542523562908173e+01, 1.010011959075927734e+01, -2.011384487152099609e+00, 8.081996929831802845e-05, -1.647517490386962891e+01, 2.007780818082392216e+01, -2.852745994459837675e-03, 1.000000000000000000e+00, -8.225993660580002143e+00
1.395542523637413979e+01, 1.016939163208007812e+01, -2.415639638900756836e+00, 9.649575804360210896e-05, -1.596472644805908203e+01, 1.997737483121454716e+01, -3.274117072578519583e-03, 1.000000000000000000e+00, -9.806411836640450019e+00
1.400542523711919785e+01, 1.025715827941894531e+01, -2.788172245025634766e+00, 3.003573510795831680e-05, -1.545059061050415039e+01, 1.985724619962275028e+01, -3.638611582573503256e-03, 1.000000000000000000e+00, -7.076352361463477791e+00
1.405542523786425591e+01, 1.031390762329101562e+01, -3.214867830276489258e+00, -1.333014461124548689e-05, -1.493240880966186523e+01, 1.971854762174189091e+01, -3.954277315642684698e-03, 1.000000000000000000e+00, -6.058935995149704468e+01
1.410542523860931396e+01, 1.033133602142333984e+01, -3.402372121810913086e+00, -1.468413665861589834e-05, -1.441072750091552734e+01, 1.956698397733271122e+01, -4.176178423222154379e-03, 1.000000000000000000e+00, -9.536047283569246247e+00
1.415542523935437202e+01, 1.007477188110351562e+01, -3.903264999389648438e+00, -2.494396176189184189e-05, -1.389714622497558594e+01, 1.939813784696161747e+01, -4.124832281377166510e-03, 1.000000000000000000e+00, -6.482523643746446851e+00
1.420542524009943008e+01, 9.949054718017578125e+00, -4.157195568084716797e+00, -5.229077942203730345e-05, -1.339203453063964844e+01, 1.921291903592646122e+01, -3.965034557040780783e-03, 1.000000000000000000e+00, -3.336726435932916957e+00
1.425542524084448814e+01, 9.901482582092285156e+00, -4.253903865814208984e+00, -1.071751194103853777e-05, -1.289020204544067383e+01, 1.901934222318232059e+01, -3.815879987087100744e-03, 1.000000000000000000e+00, -4.458851775328525946e+00
1.430542524158954620e+01, 9.902365684509277344e+00, -4.237580299377441406e+00, 4.573059777612797916e-05, -1.238981056213378906e+01, 1.882150439359247684e+01, -3.690453188028186560e-03, 1.000000000000000000e+00, -8.465573237543878804e+00
1.435542524233460426e+01, 9.815418243408203125e+00, -4.405799865722656250e+00, 5.166146365809254348e-05, -1.189319086074829102e+01, 1.861522463895380497e+01, -3.577309136744588614e-03, 1.000000000000000000e+00, -1.133833403986955091e+01
1.440542524307966232e+01, 9.599424362182617188e+00, -4.770215034484863281e+00, 1.746840098348911852e-05, -1.140486717224121094e+01, 1.839409617520868778e+01, -3.453293291386216879e-03, 1.000000000000000000e+00, -3.761151261476607033e+01
1.445542524382472038e+01, 9.308940887451171875e+00, -5.191567420959472656e+00, -3.823596489382907748e-05, -1.092873096466064453e+01, 1.815490893460810184e+01, -3.302269557025283575e-03, 1.000000000000000000e+00, -8.785097684611059776e+00
1.450542524456977844e+01, 8.851246833801269531e+00, -5.718839645385742188e+00, -9.081280586542561650e-05, -1.046934413909912109e+01, 1.789570216275751591e+01, -3.091736405622214079e-03, 1.000000000000000000e+00, -2.196364126133374839e+00
1.455542524531483650e+01, 8.721693992614746094e+00, -5.877698421478271484e+00, -1.035517707350663841e-04, -1.002221775054931641e+01, 1.762255648709833622e+01, -2.934227872174233198e-03, 1.000000000000000000e+00, -2.099165181012517678e+01
1.460542524605989456e+01, 8.997802734375000000e+00, -5.810211181640625000e+00, 3.419306085561402142e-05, -9.569140434265136719e+00, 1.734788683988153934e+01, -3.026200167369097471e-03, 1.000000000000000000e+00, -5.811311341738758074e+00
1.465542524680495262e+01, 8.984735488891601562e+00, -6.293176651000976562e+00, 8.026691648410633206e-05, -9.110173225402832031e+00, 1.705532626248896122e+01, -3.374634252395480871e-03, 6.466960310935974121e-01, -7.665056942933460959e+00
1.470542524755001068e+01, 9.116812705993652344e+00, -6.613896846771240234e+00, 4.302261368138715625e-05, -8.648153305053710938e+00, 1.674239901639521122e+01, -3.825493098702281713e-03, 0.000000000000000000e+00, -7.549586292805713583e+00
1.475542524829506874e+01, 9.114789009094238281e+00, -7.044512271881103516e+00, 2.124432103300932795e-05, -8.183814048767089844e+00, 1.640936450101435184e+01, -4.270133969839662313e-03, 0.000000000000000000e+00, -4.879776959239143252e+01
1.480542524904012680e+01, 9.088884353637695312e+00, -7.424291610717773438e+00, -2.040522986135329120e-06, -7.719512939453125000e+00, 1.605684832669794559e+01, -4.631500167306512594e-03, 0.000000000000000000e+00, -9.143443005118342626e+00
1.485542524978518486e+01, 8.698803901672363281e+00, -7.917122840881347656e+00, -4.380449536256492138e-05, -7.265605926513671875e+00, 1.568374709226191044e+01, -4.757842922117561102e-03, 0.000000000000000000e+00, -5.105577746873223077e+00
1.490542525053024292e+01, 8.450316429138183594e+00, -8.118590354919433594e+00, -7.645285950275138021e-05, -6.826275825500488281e+00, 1.529639605619013309e+01, -4.643058811780065298e-03, 0.000000000000000000e+00, -1.510384402463074593e+00
1.495542525127530098e+01, 8.320449829101562500e+00, -8.073569297790527344e+00, -6.216920155566185713e-06, -6.395647048950195312e+00, 1.490632895566523075e+01, -4.359664802905172110e-03, 0.000000000000000000e+00, -3.691560745222375317e+00
1.500542525202035904e+01, 8.242069244384765625e+00, -7.904489994049072266e+00, 6.625024980166926980e-05, -5.972505569458007812e+00, 1.451921538449823856e+01, -3.956337401177734137e-03, 0.000000000000000000e+00, -9.337801362583718401e+00
1.505542525276541710e+01, 7.945208072662353516e+00, -7.915279865264892578e+00, 7.172342884587123990e-05, -5.563108444213867188e+00, 1.413162211515009403e+01, -3.487358742859214544e-03, 0.000000000000000000e+00, -3.598610008936157101e+01
1.510542525351047516e+01, 7.432290554046630859e+00, -8.073021888732910156e+00, 1.798329867597203702e-05, -5.174960136413574219e+00, 1.373896388150751591e+01, -2.991066721733659506e-03, 5.799303650856018066e-01, -1.312534695859926615e+01
1.515542525425553322e+01, 6.726795673370361328e+00, -8.283637046813964844e+00, -6.369482434820383787e-05, -4.815580368041992188e+00, 1.333915881253778934e+01, -2.453766705002635717e-03, 1.000000000000000000e+00, -7.479611714064731132e+00
1.520542525500059128e+01, 6.212369441986083984e+00, -8.370211601257324219e+00, -1.192275594803504646e-04, -4.482965469360351562e+00, 1.293520716764032841e+01, -1.955415064003318548e-03, 1.000000000000000000e+00, -1.746578268334658901e+00
1.525542525574564934e+01, 6.050401687622070312e+00, -8.315819740295410156e+00, -6.327527808025479317e-05, -4.163472175598144531e+00, 1.253167513944208622e+01, -1.646844379138201475e-03, 1.000000000000000000e+00, -4.217237668542793472e+01
1.530542525649070740e+01, 6.181365966796875000e+00, -8.195400238037109375e+00, 5.126098403707146645e-05, -3.844994544982910156e+00, 1.213011626340448856e+01, -1.593209744896739721e-03, 1.000000000000000000e+00, -1.087786168510024254e+01
1.535542525723576546e+01, 5.883446693420410156e+00, -8.494453430175781250e+00, 8.246000652434304357e-05, -3.534619331359863281e+00, 1.171892432309687138e+01, -1.762086234521120787e-03, 1.000000000000000000e+00, -1.219124378010258170e+01
1.540542525798082352e+01, 5.539394855499267578e+00, -8.868076324462890625e+00, 1.439808147551957518e-05, -3.240449905395507812e+00, 1.129041842557489872e+01, -2.072793140541762114e-03, 1.000000000000000000e+00, -7.838887462975549170e+00
1.545542525872588158e+01, 5.213873386383056641e+00, -9.248465538024902344e+00, -2.828126525855623186e-05, -2.959831237792968750e+00, 1.084449080564081669e+01, -2.475930086802691221e-03, 1.000000000000000000e+00, -3.263632783723693365e+00
1.550542525947093964e+01, 5.198408126831054688e+00, -9.530107498168945312e+00, -8.486286787956487387e-06, -2.683563232421875000e+00, 1.038296488858759403e+01, -2.977982338052242994e-03, 9.783034920692443848e-01, -2.618532193411965636e+00
1.555542526021599770e+01, 5.385000705718994141e+00, -9.710539817810058594e+00, 6.438135460484772921e-05, -2.403244018554687500e+00, 9.908952513709664345e+00, -3.514328447636216879e-03, 8.272130042314529419e-02, -3.170263511118059796e+01
1.560542526096105576e+01, 5.476499080657958984e+00, -9.951804161071777344e+00, 9.786881128093227744e-05, -2.120065689086914062e+00, 9.421459952369332314e+00, -4.019775835331529379e-03, 0.000000000000000000e+00, -1.405163224372768127e+01
1.565542526170611382e+01, 5.120139122009277344e+00, -1.034168529510498047e+01, 5.333965236786752939e-05, -1.845987319946289062e+00, 8.916691580787301064e+00, -4.409408604260534048e-03, 0.000000000000000000e+00, -1.452862074574090911e+01
1.570542526245117188e+01, 4.544689655303955078e+00, -1.068290519714355469e+01, -4.870556585956364870e-05, -1.595100402832031250e+00, 8.395446578040719032e+00, -4.572677367832511663e-03, 0.000000000000000000e+00, -4.867040520922409996e+01
1.575542526319622993e+01, 3.996971368789672852e+00, -1.087362670898437500e+01, -1.173586715594865382e-04, -1.367507934570312500e+00, 7.863735953345894814e+00, -4.522399918641895056e-03, 0.000000000000000000e+00, -5.346656753018805830e+00
1.580542526394128799e+01, 3.219960212707519531e+00, -1.091389274597167969e+01, -1.357043074676766992e-04, -1.169458389282226562e+00, 7.328865805640816689e+00, -4.187622515019029379e-03, 0.000000000000000000e+00, 2.004683488416233672e+00
1.585542526468634605e+01, 2.984654664993286133e+00, -1.080506801605224609e+01, -9.599993063602596521e-05, -9.949131011962890625e-01, 6.796459952369332314e+00, -3.728638344909995794e-03, 0.000000000000000000e+00, 6.271307008413430140e+00
1.590542526543140411e+01, 3.310689210891723633e+00, -1.049504470825195312e+01, 1.337591384071856737e-04, -8.153343200683593750e-01, 6.273611346259713173e+00, -3.289337677415460348e-03, 4.009335339069366455e-01, -3.510431003923741855e+00
1.595542526617646217e+01, 3.591563224792480469e+00, -1.015206050872802734e+01, 2.355182805331423879e-04, -6.306285858154296875e-01, 5.763767043128609657e+00, -2.818146662320941687e-03, 1.000000000000000000e+00, -2.858639673755919830e+01
